"id","ref_id","user_id","batch_id","amount","charge","profit","refund","status","medium","payment_channel","transaction_context","created_at"
"27301","nivas_11645_1777102698320","11645",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 08:38:43"
"27303","nivas_1019_1777103330392","1019",NULL,"3110","110","79","0","successful","NIVASITY","wallet","purchase","2026-04-25 08:50:13"
"27304","nivas_1037_1777104090421","1037",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-25 09:02:20"
"27305","nivas_1029_1777104460","1029",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-25 09:11:32"
"27306","nivas_14583_1777106162216","14583",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-25 09:38:32"
"27307","nivas_13034_1777106912482","13034",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-25 09:49:34"
"27308","nivas_14584_1777107069382","14584",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 09:52:28"
"27309","nivas_13735_1777109032","13735",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-25 10:23:53"
"27311","nivas_1023_1777110605336","1023",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-25 10:53:29"
"27312","nivas_1042_1777110733833","1042",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-25 10:54:57"
"27313","nivas_13642_1777111574024","13642",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 11:08:58"
"27314","nivas_12757_1777111890824","12757",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 11:13:25"
"27315","nivas_14589_1777113513266","14589",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 11:41:31"
"27316","nivas_13129_1777113670041","13129",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-25 11:43:13"
"27317","nivas_3835_1777116472913","3835",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 12:29:01"
"27318","nivas_14590_1777117069165","14590",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-25 12:42:12"
"27321","nivas_8436_1777118233998","8436",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 12:58:10"
"27322","bulk_mat_14557_1777119463_7b11a038","14617",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27323","bulk_mat_14557_1777119463_8edb1328","14618",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27324","bulk_mat_14557_1777119463_aa9389a7","14619",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27325","bulk_mat_14557_1777119463_ff1800a4","14620",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27326","bulk_mat_14557_1777119463_3eb7bda7","14621",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27327","bulk_mat_14557_1777119463_288dea22","14622",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27328","bulk_mat_14557_1777119463_4eeba6bd","14623",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27329","bulk_mat_14557_1777119463_d5ae8f3b","14624",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27330","bulk_mat_14557_1777119463_3c435681","14625",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27331","bulk_mat_14557_1777119463_0101a05d","14626",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27332","bulk_mat_14557_1777119463_951a21e1","14627",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27333","bulk_mat_14557_1777119463_5f193b9f","14628",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27334","bulk_mat_14557_1777119463_4b968dae","14629",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27335","bulk_mat_14557_1777119463_545297e5","14630",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27336","bulk_mat_14557_1777119463_4befa789","14631",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27337","bulk_mat_14557_1777119463_3bbdb072","14632",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:43"
"27338","bulk_mat_14557_1777119463_08c8709e","14633",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:44"
"27339","bulk_mat_14557_1777119464_aa7fa742","14634",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:44"
"27340","bulk_mat_14557_1777119464_34250ed1","14635",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:44"
"27341","bulk_mat_14557_1777119464_2549315a","14636",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:44"
"27342","bulk_mat_14557_1777119464_43a58297","14637",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:44"
"27343","bulk_mat_14557_1777119464_831a5e96","14638",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:44"
"27344","bulk_mat_14557_1777119464_990bd134","14639",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:44"
"27345","bulk_mat_14557_1777119464_9ee9d5be","14640",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 13:17:44"
"27347","nivas_14509_1777120404002","14509",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-25 13:35:27"
"27348","nivas_7191_1777121368935","7191",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 13:51:57"
"27349","nivas_7191_1777121660066","7191",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 13:55:58"
"27350","nivas_14616_1777121678681","14616",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 13:57:25"
"27351","nivas_13994_1777121842225","13994",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 13:58:35"
"27354","nivas_13977_1777122389","13977",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-25 14:06:30"
"27356","nivas_8867_1777122672075","8867",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-25 14:12:23"
"27357","nivas_14642_1777122784254","14642",NULL,"5120","120","68","0","successful","NIVASITY","wallet","purchase","2026-04-25 14:13:00"
"27359","nivas_13738_1777126587","13738",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 15:17:49"
"27360","nivas_1024_1777127857625","1024",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-25 15:39:47"
"27361","nivas_14330_1777128809845","14330",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 15:54:13"
"27362","nivas_918_1777129548970","918",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 16:08:39"
"27364","nivas_9074_1777135374728","9074",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-25 17:44:26"
"27365","nivas_13342_1777135963618","13342",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-25 17:52:49"
"27366","nivas_14019_1777138142246","14019",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 18:29:57"
"27369","bulk_mat_14039_1777138948_0ae1a0bd","14644",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27370","bulk_mat_14039_1777138948_63ecc73e","14645",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27371","bulk_mat_14039_1777138948_70b8b610","14646",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27372","bulk_mat_14039_1777138948_378446bb","14647",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27373","bulk_mat_14039_1777138948_d09961d2","14648",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27374","bulk_mat_14039_1777138948_241a209e","14649",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27375","bulk_mat_14039_1777138948_f15562ea","14650",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27376","bulk_mat_14039_1777138948_662063e1","14651",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27377","bulk_mat_14039_1777138948_7d3056af","14652",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27378","bulk_mat_14039_1777138948_af650577","14653",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27379","bulk_mat_14039_1777138948_a9b64d5c","14654",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27380","bulk_mat_14039_1777138948_f4de5c2d","14655",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27381","bulk_mat_14039_1777138948_e993b367","14656",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27382","bulk_mat_14039_1777138948_a2e4d201","14657",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27383","bulk_mat_14039_1777138948_614eaa99","14658",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27384","bulk_mat_14039_1777138948_8c6f219d","14659",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27385","bulk_mat_14039_1777138948_d5f5fb7a","14660",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27386","bulk_mat_14039_1777138948_023b1234","14661",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:28"
"27387","bulk_mat_14039_1777138949_9bf39a8b","14662",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:29"
"27388","bulk_mat_14039_1777138949_ec59a6fb","14663",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:29"
"27389","bulk_mat_14039_1777138949_0c0445a8","14664",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:29"
"27390","bulk_mat_14039_1777138949_2a9b65e8","14665",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:29"
"27391","bulk_mat_14039_1777138949_5866a3a9","14666",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:29"
"27392","bulk_mat_14039_1777138949_036b0ecf","14667",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:29"
"27393","bulk_mat_14039_1777138949_d9b8161c","14668",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-25 18:42:29"
"27397","nivas_13357_1777140147879","13357",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-25 19:02:30"
"27398","nivas_13059_1777140552688","13059",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-25 19:09:16"
"27399","nivas_14671_1777141078235","14671",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-25 19:20:31"
"27400","nivas_9671_1777142369924","9671",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-25 19:40:25"
"27403","nivas_14672_1777143059637","14672",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-25 19:51:02"
"27404","nivas_1328_1777144537","1328",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-25 20:19:44"
"27406","nivas_14674_1777147611242","14674",NULL,"3360","110","76","0","successful","NIVASITY","wallet","purchase","2026-04-25 21:06:53"
"27407","nivas_14493_1777148916468","14493",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-25 21:29:27"
"27408","nivas_14615_1777152674015","14615",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 22:31:53"
"27409","nivas_14615_1777152853222","14615",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-25 22:34:50"
"27410","nivas_14677_1777155719184","14677",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 23:22:45"
"27411","nivas_14678_1777156034001","14678",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 23:28:20"
"27412","nivas_14679_1777156266245","14679",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-25 23:32:41"
"27414","nivas_10430_1777157109422","10430",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-25 23:45:10"
"27415","nivas_11807_1777184083050","11807",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 07:15:33"
"27416","nivas_12556_1777185408","12556",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 07:37:31"
"27417","nivas_10828_1777187554345","10828",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 08:13:20"
"27419","nivas_14681_1777187655456","14681",NULL,"3360","110","76","0","successful","NIVASITY","wallet","purchase","2026-04-26 08:14:17"
"27420","nivas_7828_1777189100180","7828",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 08:42:02"
"27421","nivas_11682_1777189550402","11682",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 08:46:48"
"27422","nivas_13086_1777189987797","13086",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 08:57:04"
"27423","nivas_12562_1777193123522","12562",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 09:47:28"
"27425","nivas_11390_1777193917149","11390",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 10:02:02"
"27427","nivas_13820_1777194918546","13820",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-26 10:15:21"
"27428","nivas_1065_1777195668","1065",NULL,"3110","110","79","0","successful","NIVASITY","wallet","purchase","2026-04-26 10:27:48"
"27429","nivas_14026_1777197631997","14026",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 11:01:39"
"27430","nivas_12353_1777200441962","12353",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 11:47:55"
"27431","nivas_10818_1777201151957","10818",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 12:02:03"
"27432","nivas_14683_1777201717795","14683",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 12:11:50"
"27433","nivas_14685_1777201999354","14685",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 12:16:51"
"27434","nivas_2944_1777202684741","2944",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 12:28:44"
"27437","nivas_9747_1777204109748","9747",NULL,"2610","110","83","0","successful","NIVASITY","wallet","purchase","2026-04-26 12:48:32"
"27439","nivas_11869_1777204363015","11869",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-26 12:55:26"
"27440","nivas_7310_1777204762","7310",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-26 13:00:31"
"27441","nivas_5598_1777205200716","5598",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-26 13:09:05"
"27442","nivas_10725_1777205641058","10725",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 13:15:17"
"27443","nivas_1389_1777205706203","1389",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 13:16:39"
"27444","nivas_14669_1777205805823","14669",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-26 13:16:49"
"27446","nivas_13031_1777206397267","13031",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-26 13:26:40"
"27447","nivas_10548_1777208181180","10548",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 13:57:23"
"27448","nivas_11047_1777209614163","11047",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 14:21:28"
"27449","nivas_14670_1777209793","14670",NULL,"3360","110","5","0","successful","NIVASITY","wallet","purchase","2026-04-26 14:23:13"
"27450","nivas_14690_1777210155026","14690",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 14:32:02"
"27451","nivas_1332_1777210613898","1332",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 14:37:57"
"27452","nivas_38_1777211332866","38",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 14:50:06"
"27453","nivas_14410_1777212254782","14410",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 15:06:04"
"27454","nivas_14410_1777212466246","14410",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 15:11:33"
"27455","nivas_13766_1777214758","13766",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 15:48:02"
"27458","nivas_14227_1777215444","14227",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-26 15:57:25"
"27459","nivas_13758_1777216407223","13758",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 16:14:52"
"27460","nivas_14694_1777216461","14694",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 16:16:11"
"27461","nivas_11511_1777216920493","11511",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-26 16:22:34"
"27464","nivas_13270_1777219230564","13270",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 17:01:08"
"27465","nivas_7713_1777219340","7713",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-26 17:02:20"
"27466","nivas_14697_1777219467962","14697",NULL,"3360","110","68","0","successful","NIVASITY","wallet","purchase","2026-04-26 17:04:36"
"27467","nivas_8822_1777221817502","8822",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-26 17:44:47"
"27468","nivas_14138_1777224995263","14138",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 18:37:47"
"27470","nivas_11382_1777227268527","11382",NULL,"2759","159","18","0","successful","PAYSTACK","gateway","purchase","2026-04-26 19:17:07"
"27471","nivas_8312_1777227670021","8312",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-26 19:22:40"
"27472","nivas_9465_1777228508015","9465",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-26 19:35:45"
"27473","nivas_14695_1777230068516","14695",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-26 20:06:02"
"27474","nivas_9418_1777230569327","9418",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 20:11:39"
"27475","nivas_12771_1777232992438","12771",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 20:51:02"
"27476","nivas_11033_1777234317820","11033",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-26 21:13:59"
"27478","nivas_14701_1777235567601","14701",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-26 21:32:49"
"27479","nivas_14703_1777237254708","14703",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 22:02:42"
"27480","nivas_11574_1777237608362","11574",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 22:07:51"
"27481","nivas_11360_1777238612815","11360",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-26 22:25:23"
"27482","nivas_14230_1777240375625","14230",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-26 22:54:05"
"27483","nivas_14705_1777241837093","14705",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-26 23:18:31"
"27485","nivas_13267_1777245872367","13267",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-27 00:25:09"
"27486","nivas_1017_1777262806339","1017",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-27 05:08:06"
"27489","nivas_14709_1777265706","14709",NULL,"5620","120","63","0","successful","NIVASITY","wallet","purchase","2026-04-27 05:55:06"
"27490","nivas_11306_1777268297080","11306",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 06:42:22"
"27491","nivas_1203_1777269845738","1203",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 07:05:18"
"27492","nivas_9396_1777271289844","9396",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 07:29:29"
"27495","nivas_14303_1777273115019","14303",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-27 07:58:37"
"27496","nivas_11033_1777273591388","11033",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-27 08:08:53"
"27497","nivas_14541_1777273836138","14541",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 08:13:49"
"27498","nivas_3852_1777274394879","3852",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-27 08:21:10"
"27501","nivas_11957_1777274912952","11957",NULL,"2610","110","83","0","successful","NIVASITY","wallet","purchase","2026-04-27 08:28:34"
"27502","nivas_9403_1777275068347","9403",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-27 08:34:03"
"27503","nivas_14717_1777275368384","14717",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-27 08:38:57"
"27504","nivas_14700_1777276478833","14700",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 08:56:09"
"27505","nivas_11186_1777276927996","11186",NULL,"2658","158","18","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:03:13"
"27506","nivas_12630_1777276884","12630",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:04:05"
"27507","nivas_14307_1777277405","14307",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:16:14"
"27508","nivas_12032_1777278039014","12032",NULL,"2759","159","18","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:21:40"
"27509","nivas_14718_1777278161433","14718",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:28:03"
"27510","nivas_11207_1777278323934","11207",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:28:28"
"27511","nivas_11809_1777278789045","11809",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:33:55"
"27512","nivas_10593_1777278983394","10593",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:36:48"
"27513","nivas_14689_1777279203925","14689",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:43:05"
"27514","nivas_10625_1777279727339","10625",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:50:28"
"27515","nivas_11749_1777279897","11749",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 09:54:17"
"27516","nivas_11863_1777280355039","11863",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:00:19"
"27518","nivas_14721_1777280876614","14721",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:10:25"
"27519","nivas_12602_1777237990983","12602",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:13:25"
"27521","nivas_14545_1777281649050","14545",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:21:28"
"27523","nivas_12737_1777281838765","12737",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:26:16"
"27524","nivas_13295_1777281906477","13295",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:26:42"
"27525","nivas_11421_1777281961241","11421",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:27:19"
"27526","bulk_mat_14670_1777282084_74bae753","14726",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-27 10:28:04"
"27527","bulk_mat_14670_1777282084_ebb659df","14727",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-27 10:28:04"
"27528","bulk_mat_14670_1777282084_03ddaa94","14728",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-27 10:28:04"
"27529","bulk_mat_14670_1777282084_c271fba3","14729",NULL,"3250","0","0","0","successful","NIVASITY","wallet","purchase","2026-04-27 10:28:04"
"27532","nivas_7175_1777282197006","7175",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-27 10:29:59"
"27534","nivas_14706_1777282226995","14706",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:40:02"
"27536","nivas_14724_1777282985","14724",NULL,"3360","110","76","0","successful","NIVASITY","wallet","purchase","2026-04-27 10:43:05"
"27537","nivas_11716_1777282906651","11716",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:43:59"
"27538","nivas_10451_1777283297759","10451",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:49:00"
"27539","nivas_9015_1777283340778","9015",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:50:00"
"27540","nivas_8327_1777283176539","8327",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 10:51:44"
"27542","nivas_10961_1777283737283","10961",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-27 10:55:39"
"27543","nivas_14731_1777283973728","14731",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 11:00:55"
"27544","nivas_14732_1777284013704","14732",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-27 11:01:25"
"27545","nivas_10738_1777284068450","10738",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 11:02:31"
"27546","nivas_3210_1777284317262","3210",NULL,"2658","158","18","0","successful","PAYSTACK","gateway","purchase","2026-04-27 11:06:45"
"27547","nivas_8794_1777284478212","8794",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 11:10:50"
"27548","nivas_11729_1777284535100","11729",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-27 11:12:02"
"27549","nivas_11258_1777284772924","11258",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-27 11:19:37"
"27550","nivas_1097_1777285143598","1097",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-27 11:19:41"
